District,Major_Schemes_Sown,Minor_Schemes_Sown,Rainfed_Sown,All_Schemes_Sown,Major_Schemes_Harvested,Minor_Schemes_Harvested,Rainfed_Harvested,All_Schemes_Harvested,Major_Schemes_Yield,Minor_Schemes_Yield,Rainfed_Yield,Average_Yield,Nett_Extent_Harvested,Total_Production,Source_File,Season,Year,Predicted_Production,Production_Gap,Gap_Percentage,Prediction_Accuracy,Performance
ANURADHAPURA,5706.0,15472.0,23.0,21201.0,15428.0,5621.0,23.0,21072.0,4704.0,4165.0,4071.0,4560.0,16944.0,77257.0,2006 Yala.csv,Yala,2006,124918.92512357428,-47661.925123574285,-61.69269467307077,38.30730532692923,Below Expected
POLONNARUWA,1657.0,46844.0,0.0,48501.0,46844.0,1657.0,0.0,48501.0,4909.0,4628.0,0.0,4899.0,42904.0,210183.0,2006 Yala.csv,Yala,2006,219514.3589747943,-9331.358974794304,-4.439635448534993,95.560364551465,As Expected
TRINCOMALEE,950.0,10077.0,0.0,11027.0,9549.0,781.0,0.0,10330.0,4484.0,3573.0,0.0,4415.0,9596.0,42370.0,2006 Yala.csv,Yala,2006,53399.918461332934,-11029.918461332934,-26.032377770434113,73.96762222956589,Below Expected
BATTICALOA,1079.0,14397.0,22.0,15498.0,14215.0,988.0,22.0,15226.0,3650.0,3623.0,3623.0,3649.0,13438.0,49031.0,2006 Yala.csv,Yala,2006,55132.311609165685,-6101.311609165685,-12.443783747355111,87.55621625264489,Below Expected
AMPARA,1309.0,53667.0,59.0,55036.0,53653.0,1308.0,59.0,55021.0,4901.0,4212.0,4624.0,4884.0,52584.0,256824.0,2006 Yala.csv,Yala,2006,216968.3361682444,39855.663831755606,15.518667971745478,84.48133202825453,Above Expected
HAMBANTOTA,2202.0,13490.0,756.0,16448.0,13466.0,2187.0,753.0,16406.0,4693.0,3615.0,2962.0,4470.0,14334.0,64069.0,2006 Yala.csv,Yala,2006,85631.12798969874,-21562.12798969874,-33.65454118169277,66.34545881830724,Below Expected
UDA_WALAWE,0.0,9484.0,0.0,9484.0,9294.0,0.0,0.0,9294.0,5424.0,0.0,0.0,5424.0,9108.0,49404.0,2006 Yala.csv,Yala,2006,45666.561215859365,3737.438784140635,7.565053000041769,92.43494699995823,Above Expected
MAHAWELI_H,0.0,13451.0,0.0,13451.0,13451.0,0.0,0.0,13451.0,4717.0,0.0,0.0,4717.0,12062.0,56901.0,2006 Yala.csv,Yala,2006,50311.47001950679,6589.529980493207,11.580692747918679,88.41930725208132,Above Expected
COLOMBO,747.0,52.0,2555.0,3354.0,52.0,747.0,2550.0,3349.0,3004.0,3010.0,3040.0,3033.0,2846.0,8632.0,2006-2007  Maha.csv,Maha,2006-2007,15388.500214451684,-6756.500214451684,-78.27270869383322,21.727291306166777,Below Expected
GAMPAHA,903.0,1027.0,6472.0,8402.0,926.0,853.0,6311.0,8091.0,3079.0,2912.0,3171.0,3134.0,6878.0,21551.0,2006-2007  Maha.csv,Maha,2006-2007,32761.347206241473,-11210.347206241473,-52.01775883365725,47.98224116634275,Below Expected
KALUTARA,1801.0,79.0,10631.0,12511.0,74.0,1628.0,9728.0,11431.0,3217.0,3025.0,3194.0,3170.0,10545.0,33424.0,2006-2007  Maha.csv,Maha,2006-2007,39711.11858174792,-6287.11858174792,-18.81019202294136,81.18980797705863,Below Expected
GALLE,144.0,0.0,12251.0,12395.0,0.0,144.0,12226.0,12370.0,0.0,3418.0,3418.0,3418.0,9681.0,33088.0,2006-2007  Maha.csv,Maha,2006-2007,35301.85912948029,-2213.85912948029,-6.690821837162384,93.30917816283761,Below Expected
MATARA,2845.0,3034.0,7297.0,13176.0,3034.0,2533.0,7291.0,12858.0,4337.0,3811.0,3382.0,3692.0,10151.0,37477.0,2006-2007  Maha.csv,Maha,2006-2007,42282.762909339915,-4805.7629093399155,-12.82323267428,87.17676732572,Below Expected
RATNAPURA,5987.0,1904.0,3245.0,11136.0,1904.0,5952.0,3237.0,11092.0,4348.0,3382.0,2678.0,3342.0,9429.0,31512.0,2006-2007  Maha.csv,Maha,2006-2007,37842.54644281448,-6330.546442814477,-20.089319760137332,79.91068023986267,Below Expected
KEGALLE,2144.0,0.0,6089.0,8233.0,0.0,2144.0,6084.0,8228.0,0.0,3255.0,3103.0,3143.0,7708.0,24223.0,2006-2007  Maha.csv,Maha,2006-2007,24815.54668179387,-592.5466817938686,-2.4462150922423676,97.55378490775763,As Expected
KURUNEGALA,32799.0,12699.0,26233.0,71731.0,12683.0,32519.0,24533.0,69736.0,4739.0,4163.0,3500.0,4035.0,69736.0,281367.0,2006-2007  Maha.csv,Maha,2006-2007,253634.14784404394,27732.85215595606,9.856469364195538,90.14353063580447,Above Expected
PUTTALAM,6337.0,5568.0,673.0,12579.0,5309.0,5940.0,525.0,11774.0,4274.0,3735.0,3383.0,3962.0,10008.0,39652.0,2006-2007  Maha.csv,Maha,2006-2007,42627.07162533388,-2975.0716253338833,-7.5029547698322485,92.49704523016776,Below Expected
KANDY,4958.0,3894.0,3189.0,12042.0,3894.0,4955.0,3189.0,12039.0,5083.0,2678.0,3639.0,3710.0,9520.0,35322.0,2006-2007  Maha.csv,Maha,2006-2007,39219.57323075474,-3897.573230754737,-11.034406972296972,88.96559302770302,Below Expected
MATALE,7020.0,4745.0,3516.0,15281.0,4745.0,6975.0,3469.0,15189.0,4147.0,3820.0,3576.0,3866.0,13660.0,52813.0,2006-2007  Maha.csv,Maha,2006-2007,50773.78066077992,2039.2193392200788,3.861207163425821,96.13879283657418,As Expected
NUWARAELIYA,4194.0,1020.0,121.0,5335.0,1020.0,4190.0,121.0,5331.0,4369.0,3244.0,3210.0,3459.0,3004.0,10390.0,2006-2007  Maha.csv,Maha,2006-2007,16364.400940408448,-5974.400940408448,-57.501452746953305,42.498547253046695,Below Expected
BADULLA,8637.0,10398.0,3231.0,22266.0,10397.0,8632.0,3231.0,22260.0,5060.0,3993.0,3599.0,4434.0,18921.0,83899.0,2006-2007  Maha.csv,Maha,2006-2007,79622.02499825027,4276.975001749728,5.097766364020702,94.9022336359793,Above Expected
MONARAGALA,7614.0,6657.0,9273.0,23544.0,6646.0,7611.0,8814.0,23071.0,4904.0,3944.0,3598.0,4089.0,22609.0,92439.0,2006-2007  Maha.csv,Maha,2006-2007,85395.18471539934,7043.815284600656,7.619960497842531,92.38003950215747,Above Expected
JAFFNA,0.0,0.0,6918.0,6918.0,0.0,0.0,6257.0,6257.0,0.0,0.0,2141.0,2141.0,5552.0,11886.0,2006-2007  Maha.csv,Maha,2006-2007,17355.533837205432,-5469.533837205432,-46.01660640421868,53.98339359578132,Below Expected
KILLINOCHCHI,469.0,6589.0,9430.0,16488.0,5731.0,408.0,8206.0,14345.0,3542.0,2538.0,3246.0,3344.0,12729.0,42569.0,2006-2007  Maha.csv,Maha,2006-2007,46123.15443536735,-3554.1544353673526,-8.349161209723865,91.65083879027614,Below Expected
VAVUNIYA,3248.0,692.0,125.0,4064.0,690.0,3242.0,120.0,4052.0,4499.0,4306.0,3924.0,4327.0,3823.0,16542.0,2006-2007  Maha.csv,Maha,2006-2007,30368.23525506253,-13826.23525506253,-83.5826094490541,16.417390550945896,Below Expected
MULATIVU,2014.0,3795.0,3760.0,9568.0,3561.0,1974.0,3699.0,9235.0,3883.0,3125.0,3641.0,3624.0,8713.0,31575.0,2006-2007  Maha.csv,Maha,2006-2007,33693.36391189741,-2118.3639118974097,-6.708991011551575,93.29100898844843,Below Expected
MANNAR,837.0,4830.0,0.0,5668.0,4637.0,805.0,0.0,5442.0,3924.0,3584.0,0.0,3874.0,5196.0,20130.0,2006-2007  Maha.csv,Maha,2006-2007,33243.09586282985,-13113.095862829847,-65.14205595047116,34.85794404952884,Below Expected
ANURADHAPURA,29947.0,24853.0,2761.0,57562.0,24853.0,29876.0,2760.0,57490.0,5067.0,4567.0,3377.0,4726.0,46228.0,218485.0,2006-2007  Maha.csv,Maha,2006-2007,237541.54772982642,-19056.547729826416,-8.722130915086352,91.27786908491365,Below Expected
POLONNARUWA,1591.0,47846.0,1128.0,50565.0,47837.0,1590.0,1106.0,50533.0,5143.0,4821.0,4514.0,5119.0,44701.0,228835.0,2006-2007  Maha.csv,Maha,2006-2007,247939.49591280485,-19104.49591280485,-8.348589994015274,91.65141000598473,Below Expected
TRINCOMALEE,1575.0,11537.0,3175.0,16287.0,11527.0,1575.0,2824.0,15926.0,4386.0,4156.0,3809.0,4261.0,14796.0,63039.0,2006-2007  Maha.csv,Maha,2006-2007,63092.814318641016,-53.81431864101614,-0.08536670734151262,99.9146332926585,As Expected
BATTICALOA,194.0,6651.0,11623.0,18469.0,5108.0,55.0,9522.0,14685.0,3480.0,2697.0,2577.0,2891.0,12961.0,37476.0,2006-2007  Maha.csv,Maha,2006-2007,75558.06862248709,-38082.06862248709,-101.61721801282711,-1.6172180128271094,Below Expected
AMPARA,1155.0,46825.0,3823.0,51803.0,46823.0,1154.0,3770.0,51747.0,5029.0,4263.0,3970.0,4934.0,49454.0,244031.0,2006-2007  Maha.csv,Maha,2006-2007,218253.5262653664,25777.47373463359,10.563196370392939,89.43680362960706,Above Expected
HAMBANTOTA,4003.0,17305.0,1012.0,22320.0,16834.0,3983.0,1059.0,21875.0,5429.0,4743.0,3591.0,5215.0,19112.0,99677.0,2006-2007  Maha.csv,Maha,2006-2007,110958.41534165399,-11281.415341653992,-11.317972392481709,88.6820276075183,Below Expected
UDA_WALAWE,0.0,9460.0,0.0,9460.0,9460.0,0.0,0.0,9460.0,5636.0,0.0,0.0,5636.0,9270.0,52243.0,2006-2007  Maha.csv,Maha,2006-2007,47189.75306086325,5053.246939136749,9.672581856204179,90.32741814379582,Above Expected
MAHAWELI_H,0.0,24183.0,0.0,24183.0,24183.0,0.0,0.0,24183.0,5563.0,0.0,0.0,5563.0,21687.0,120653.0,2006-2007  Maha.csv,Maha,2006-2007,103228.32903432938,17424.670965670623,14.441970747242609,85.5580292527574,Above Expected
COLOMBO,171.0,39.0,669.0,879.0,39.0,171.0,668.0,878.0,3250.0,3250.0,3377.0,3346.0,746.0,2498.0,2007 Yala.csv,Yala,2007,8865.273182381046,-6367.273182381046,-254.8948431697777,-154.8948431697777,Below Expected
GAMPAHA,112.0,446.0,1849.0,2407.0,446.0,112.0,1837.0,2395.0,3297.0,2714.0,3800.0,3656.0,2035.0,7441.0,2007 Yala.csv,Yala,2007,19546.32878142976,-12105.328781429758,-162.68416585713962,-62.68416585713962,Below Expected
KALUTARA,1111.0,44.0,5981.0,7135.0,44.0,1102.0,5968.0,7114.0,2838.0,3446.0,2990.0,3060.0,6562.0,20079.0,2007 Yala.csv,Yala,2007,27302.399260417173,-7223.399260417173,-35.974895464999115,64.02510453500088,Below Expected
GALLE,36.0,0.0,5834.0,5871.0,0.0,36.0,5803.0,5840.0,0.0,3169.0,3263.0,3262.0,4570.0,14908.0,2007 Yala.csv,Yala,2007,20798.577495154794,-5890.577495154794,-39.51286218912526,60.48713781087474,Below Expected
MATARA,3055.0,3259.0,7031.0,13345.0,3184.0,2970.0,6964.0,13118.0,4104.0,3804.0,3493.0,3712.0,10357.0,38441.0,2007 Yala.csv,Yala,2007,37359.61213814267,1081.387861857329,2.813110641911836,97.18688935808817,As Expected
RATNAPURA,4116.0,1819.0,1502.0,7437.0,1816.0,4030.0,1474.0,7320.0,5059.0,3760.0,3203.0,3970.0,6222.0,24701.0,2007 Yala.csv,Yala,2007,29672.78608279255,-4971.786082792551,-20.127873700629735,79.87212629937027,Below Expected
KEGALLE,1261.0,0.0,3898.0,5159.0,0.0,1233.0,3815.0,5049.0,0.0,3210.0,3317.0,3291.0,4730.0,15566.0,2007 Yala.csv,Yala,2007,19890.574411494832,-4324.574411494832,-27.782181751861955,72.21781824813804,Below Expected
KURUNEGALA,9132.0,8415.0,11182.0,28729.0,8406.0,6371.0,8003.0,22780.0,4704.0,3024.0,3340.0,3755.0,22780.0,85542.0,2007 Yala.csv,Yala,2007,120654.96307462991,-35112.96307462991,-41.047629322005456,58.952370677994544,Below Expected
PUTTALAM,1945.0,3152.0,223.0,5320.0,3152.0,1844.0,219.0,5215.0,4403.0,3811.0,3247.0,4145.0,4433.0,18373.0,2007 Yala.csv,Yala,2007,28551.62716311155,-10178.627163111549,-55.399919246239314,44.600080753760686,Below Expected
KANDY,2252.0,3766.0,2139.0,8157.0,3728.0,2230.0,2096.0,8054.0,4725.0,2993.0,3407.0,3903.0,6369.0,24856.0,2007 Yala.csv,Yala,2007,30015.996960802746,-5159.996960802746,-20.7595629256628,79.2404370743372,Below Expected
MATALE,2171.0,2855.0,559.0,5585.0,2836.0,2135.0,555.0,5526.0,4661.0,3699.0,2635.0,4086.0,4969.0,20304.0,2007 Yala.csv,Yala,2007,29303.27388162839,-8999.273881628389,-44.32266490163706,55.67733509836294,Below Expected
BADULLA,2997.0,7693.0,15.0,10705.0,7693.0,2997.0,15.0,10705.0,4939.0,3874.0,3874.0,4639.0,9099.0,42214.0,2007 Yala.csv,Yala,2007,45275.778520633,-3061.778520633001,-7.252993131740657,92.74700686825935,Below Expected
MONARAGALA,3498.0,5103.0,325.0,8926.0,5103.0,3496.0,324.0,8923.0,4534.0,4166.0,4166.0,4377.0,8744.0,38269.0,2007 Yala.csv,Yala,2007,47077.315060353496,-8808.315060353496,-23.016841465294352,76.98315853470565,Below Expected
KILLINOCHCHI,121.0,3440.0,0.0,3561.0,3405.0,120.0,0.0,3526.0,3542.0,2538.0,0.0,3507.0,3129.0,10974.0,2007 Yala.csv,Yala,2007,23676.88936404088,-12702.889364040879,-115.75441374194348,-15.75441374194348,Below Expected
VAVUNIYA,179.0,407.0,0.0,586.0,407.0,178.0,0.0,585.0,4505.0,4312.0,0.0,4446.0,552.0,2453.0,2007 Yala.csv,Yala,2007,20508.053295552476,-18055.053295552476,-736.0396777640634,-636.0396777640634,Below Expected
MULATIVU,162.0,1295.0,405.0,1862.0,1282.0,160.0,397.0,1839.0,3883.0,3125.0,3641.0,3765.0,1735.0,6532.0,2007 Yala.csv,Yala,2007,19631.260977468304,-13099.260977468304,-200.53981900594465,-100.53981900594465,Below Expected
MANNAR,22.0,821.0,0.0,843.0,812.0,22.0,0.0,835.0,4251.0,3234.0,0.0,4224.0,797.0,3366.0,2007 Yala.csv,Yala,2007,14833.318618898904,-11467.318618898904,-340.6808858852913,-240.68088588529127,Below Expected
ANURADHAPURA,3331.0,11286.0,19.0,14635.0,11281.0,3324.0,19.0,14623.0,4953.0,4301.0,4301.0,4804.0,11759.0,56492.0,2007 Yala.csv,Yala,2007,109190.01520800382,-52698.015208003824,-93.28403173547373,6.715968264526268,Below Expected
POLONNARUWA,1633.0,47925.0,0.0,49558.0,47914.0,1626.0,0.0,49540.0,5065.0,4817.0,0.0,5057.0,43823.0,221598.0,2007 Yala.csv,Yala,2007,230407.03221935887,-8809.032219358865,-3.975230922372434,96.02476907762757,As Expected
TRINCOMALEE,442.0,9925.0,0.0,10368.0,9925.0,442.0,0.0,10368.0,4386.0,4156.0,0.0,4376.0,9632.0,42147.0,2007 Yala.csv,Yala,2007,55563.37415179048,-13416.374151790478,-31.832334808623337,68.16766519137667,Below Expected
BATTICALOA,219.0,2450.0,36.0,2705.0,1906.0,198.0,36.0,2141.0,3680.0,3680.0,3680.0,3680.0,1890.0,6955.0,2007 Yala.csv,Yala,2007,47485.6747009993,-40530.6747009993,-582.7559266858274,-482.7559266858274,Below Expected
AMPARA,1456.0,52332.0,0.0,53787.0,52210.0,1423.0,0.0,53633.0,5025.0,3841.0,0.0,4993.0,51257.0,255935.0,2007 Yala.csv,Yala,2007,211222.62169781496,44712.37830218504,17.470208569435613,82.52979143056439,Above Expected
HAMBANTOTA,2872.0,17302.0,749.0,20923.0,17214.0,2841.0,716.0,20771.0,5038.0,4770.0,3261.0,4940.0,18148.0,89652.0,2007 Yala.csv,Yala,2007,100078.61209007219,-10426.612090072187,-11.630094242261396,88.36990575773861,Below Expected
UDA_WALAWE,0.0,9381.0,0.0,9381.0,9381.0,0.0,0.0,9381.0,5641.0,0.0,0.0,5641.0,9193.0,51855.0,2007 Yala.csv,Yala,2007,47494.74395870371,4360.256041296292,8.408554703107303,91.5914452968927,Above Expected
MAHAWELI_H,0.0,11440.0,0.0,11440.0,11440.0,0.0,0.0,11440.0,5136.0,0.0,0.0,5136.0,10259.0,52690.0,2007 Yala.csv,Yala,2007,50823.052752872405,1866.947247127595,3.5432667434571927,96.4567332565428,As Expected
COLOMBO,84.0,805.0,2879.0,3767.0,84.0,805.0,2879.0,3767.0,3889.0,3214.0,3571.0,3502.0,3202.0,11212.0,2007-2008  Maha.csv,Maha,2007-2008,15146.975819060031,-3934.9758190600314,-35.09610969550509,64.90389030449491,Below Expected
GAMPAHA,1211.0,1239.0,6910.0,9360.0,1211.0,1238.0,6879.0,9328.0,4298.0,3502.0,3353.0,3495.0,7929.0,27714.0,2007-2008  Maha.csv,Maha,2007-2008,34080.932783873395,-6366.932783873395,-22.97370565011689,77.0262943498831,Below Expected
KALUTARA,109.0,1991.0,11376.0,13476.0,109.0,1991.0,11376.0,13476.0,2585.0,2979.0,2870.0,2884.0,12431.0,35847.0,2007-2008  Maha.csv,Maha,2007-2008,39968.30628101573,-4121.306281015728,-11.49693497647147,88.50306502352853,Below Expected
GALLE,0.0,111.0,14568.0,14679.0,0.0,108.0,14543.0,14652.0,0.0,3608.0,3186.0,3190.0,11466.0,36572.0,2007-2008  Maha.csv,Maha,2007-2008,36238.130180055115,333.8698199448845,0.9129110246770331,99.08708897532297,As Expected
MATARA,3587.0,3029.0,8248.0,14865.0,3587.0,3025.0,8230.0,14842.0,4184.0,3961.0,3730.0,3887.0,11718.0,45546.0,2007-2008  Maha.csv,Maha,2007-2008,42806.515280956366,2739.484719043634,6.014764675369152,93.98523532463085,Above Expected
RATNAPURA,1840.0,6386.0,3799.0,12025.0,1821.0,6313.0,3772.0,11906.0,4222.0,3228.0,2992.0,3305.0,10120.0,33449.0,2007-2008  Maha.csv,Maha,2007-2008,38567.182446948726,-5118.182446948726,-15.301451304818455,84.69854869518154,Below Expected
KEGALLE,0.0,2470.0,5016.0,7486.0,0.0,2331.0,4844.0,7174.0,0.0,3507.0,3866.0,3749.0,6721.0,25198.0,2007-2008  Maha.csv,Maha,2007-2008,25020.337057297467,177.66294270253275,0.7050676351398235,99.29493236486017,As Expected
KURUNEGALA,15223.0,32043.0,28085.0,75351.0,15223.0,32005.0,28014.0,75243.0,4439.0,3773.0,3585.0,3838.0,75243.0,288764.0,2007-2008  Maha.csv,Maha,2007-2008,268803.832709108,19960.167290891986,6.912276908095187,93.08772309190482,Above Expected
PUTTALAM,4538.0,6441.0,1305.0,12284.0,4536.0,6265.0,1248.0,12050.0,4114.0,3649.0,3742.0,3834.0,10242.0,39269.0,2007-2008  Maha.csv,Maha,2007-2008,41708.190897763714,-2439.190897763714,-6.2114922655624385,93.78850773443756,Below Expected
KANDY,4136.0,5530.0,3811.0,13476.0,4136.0,5528.0,3788.0,13453.0,4714.0,3294.0,3412.0,3764.0,10639.0,40040.0,2007-2008  Maha.csv,Maha,2007-2008,39215.46569006802,824.5343099319798,2.059276498331618,97.94072350166839,As Expected
MATALE,6181.0,8416.0,4522.0,19119.0,6021.0,8360.0,4497.0,18878.0,4544.0,3122.0,3054.0,3559.0,16977.0,60427.0,2007-2008  Maha.csv,Maha,2007-2008,65450.368253892695,-5023.368253892695,-8.31311872820543,91.68688127179458,Below Expected
NUWARAELIYA,1191.0,4224.0,212.0,5627.0,1191.0,4224.0,212.0,5627.0,4343.0,3818.0,3818.0,3929.0,3171.0,12458.0,2007-2008  Maha.csv,Maha,2007-2008,17122.249715824626,-4664.249715824626,-37.43979543927296,62.56020456072704,Below Expected
BADULLA,10771.0,10097.0,4464.0,25331.0,10770.0,10055.0,4463.0,25288.0,4610.0,3870.0,3355.0,4094.0,21495.0,88002.0,2007-2008  Maha.csv,Maha,2007-2008,83485.25905616168,4516.740943838318,5.1325435147363905,94.8674564852636,Above Expected
MONARAGALA,6859.0,7690.0,11279.0,25827.0,6829.0,7615.0,10970.0,25415.0,4484.0,4109.0,3607.0,3993.0,24906.0,99446.0,2007-2008  Maha.csv,Maha,2007-2008,89592.45202471995,9853.547975280046,9.90844073696282,90.09155926303718,Above Expected
JAFFNA,0.0,0.0,7566.0,7566.0,0.0,0.0,7248.0,7248.0,0.0,0.0,2887.0,2887.0,6432.0,18568.0,2007-2008  Maha.csv,Maha,2007-2008,17994.256707015706,573.7432929842944,3.0899574158999052,96.9100425841001,As Expected
VAVUNIYA,1752.0,4285.0,384.0,6422.0,1752.0,4265.0,384.0,6402.0,4275.0,3327.0,3327.0,3587.0,6040.0,21663.0,2007-2008  Maha.csv,Maha,2007-2008,30647.96767108644,-8984.96767108644,-41.47610059126825,58.52389940873175,Below Expected
MULATIVU,2873.0,1335.0,2388.0,6596.0,2586.0,1202.0,2149.0,5937.0,3867.0,3094.0,3094.0,3430.0,5601.0,19215.0,2007-2008  Maha.csv,Maha,2007-2008,30989.75841464951,-11774.75841464951,-61.27899253005209,38.72100746994791,Below Expected
MANNAR,4410.0,484.0,0.0,4894.0,2301.0,380.0,0.0,2681.0,3707.0,3234.0,0.0,3640.0,2559.0,9317.0,2007-2008  Maha.csv,Maha,2007-2008,32085.69871688558,-22768.69871688558,-244.3780049037843,-144.3780049037843,Below Expected
ANURADHAPURA,28061.0,39691.0,4965.0,72717.0,27590.0,39013.0,4917.0,71520.0,4769.0,4110.0,3339.0,4311.0,57509.0,247941.0,2007-2008  Maha.csv,Maha,2007-2008,259707.83241577062,-11766.832415770623,-4.745819536006801,95.2541804639932,As Expected
POLONNARUWA,51502.0,2429.0,1598.0,55529.0,51275.0,2388.0,1576.0,55240.0,4947.0,4529.0,3927.0,4900.0,48865.0,239437.0,2007-2008  Maha.csv,Maha,2007-2008,249249.67647247246,-9812.676472472464,-4.098228958963094,95.90177104103691,As Expected
TRINCOMALEE,12910.0,2407.0,3670.0,18987.0,10615.0,2371.0,3606.0,16592.0,4599.0,4397.0,3730.0,4381.0,15414.0,67534.0,2007-2008  Maha.csv,Maha,2007-2008,74692.7849156134,-7158.784915613403,-10.600267888194692,89.3997321118053,Below Expected
BATTICALOA,9380.0,389.0,9366.0,19134.0,7661.0,341.0,9028.0,17030.0,4035.0,3390.0,3353.0,3661.0,15030.0,55020.0,2007-2008  Maha.csv,Maha,2007-2008,75905.75831704891,-20885.75831704891,-37.96030228471267,62.03969771528733,Below Expected
AMPARA,57966.0,1692.0,4832.0,64490.0,57949.0,1692.0,4794.0,64435.0,4966.0,4090.0,3909.0,4864.0,61580.0,299533.0,2007-2008  Maha.csv,Maha,2007-2008,238052.82167077868,61480.17832922132,20.52534389507043,79.47465610492957,Above Expected
HAMBANTOTA,18799.0,4048.0,1387.0,24234.0,18751.0,3928.0,1328.0,24007.0,4866.0,4645.0,3643.0,4762.0,20975.0,99879.0,2007-2008  Maha.csv,Maha,2007-2008,115013.01240676036,-15134.012406760361,-15.152346746323412,84.84765325367658,Below Expected
UDA_WALAWE,9527.0,0.0,0.0,9527.0,9527.0,0.0,0.0,9527.0,5661.0,0.0,0.0,5661.0,9336.0,52855.0,2007-2008  Maha.csv,Maha,2007-2008,46264.35718864617,6590.642811353828,12.469289208880575,87.53071079111942,Above Expected
MAHAWELI_H,24178.0,0.0,0.0,24178.0,24178.0,0.0,0.0,24178.0,5501.0,0.0,0.0,5501.0,21682.0,119285.0,2007-2008  Maha.csv,Maha,2007-2008,102489.70566348577,16795.294336514227,14.079971778944737,85.92002822105526,Above Expected
COLOMBO,772.0,103.0,2957.0,3832.0,103.0,763.0,2942.0,3809.0,2959.0,2777.0,3282.0,3172.0,3238.0,10269.0,2008  Yala.csv,Yala,2008,9832.340858610829,436.65914138917105,4.25220704439742,95.74779295560258,As Expected
GAMPAHA,1317.0,1359.0,4825.0,7501.0,1359.0,1314.0,4796.0,7470.0,3182.0,3262.0,3255.0,3243.0,6349.0,20592.0,2008  Yala.csv,Yala,2008,24475.429845322607,-3883.4298453226074,-18.858925045272958,81.14107495472705,Below Expected
KALUTARA,1812.0,118.0,10438.0,12368.0,96.0,1661.0,9092.0,10849.0,3332.0,2976.0,2695.0,2743.0,10008.0,27454.0,2008  Yala.csv,Yala,2008,33392.91937356285,-5938.9193735628505,-21.632255312751695,78.3677446872483,Below Expected
GALLE,104.0,0.0,14025.0,14130.0,0.0,83.0,13427.0,13510.0,0.0,3942.0,3021.0,3027.0,10573.0,32005.0,2008  Yala.csv,Yala,2008,27503.694758444897,4501.305241555103,14.064381320278402,85.9356186797216,Above Expected
MATARA,3351.0,3941.0,8683.0,15975.0,3922.0,3332.0,8658.0,15912.0,4263.0,3679.0,3553.0,3755.0,12562.0,47167.0,2008  Yala.csv,Yala,2008,44701.83398097934,2465.1660190206603,5.2264634575458695,94.77353654245412,Above Expected
RATNAPURA,6092.0,1951.0,3287.0,11331.0,1919.0,6041.0,3249.0,11210.0,4596.0,3730.0,2618.0,3556.0,9529.0,33882.0,2008  Yala.csv,Yala,2008,35927.39589629402,-2045.3958962940233,-6.036821605259498,93.9631783947405,Below Expected
KEGALLE,2393.0,0.0,5039.0,7431.0,0.0,2390.0,5034.0,7424.0,0.0,3077.0,3440.0,3323.0,6955.0,23111.0,2008  Yala.csv,Yala,2008,22024.61598378937,1086.3840162106317,4.700722669770376,95.29927733022963,As Expected
KURUNEGALA,30152.0,13865.0,24895.0,68912.0,13865.0,29687.0,24636.0,68188.0,3642.0,3074.0,2958.0,3148.0,68188.0,214632.0,2008  Yala.csv,Yala,2008,212597.56657159727,2034.4334284027282,0.9478705078472587,99.05212949215274,As Expected
PUTTALAM,7016.0,6664.0,804.0,14484.0,6638.0,6759.0,794.0,14192.0,4136.0,3460.0,2914.0,3746.0,12063.0,45184.0,2008  Yala.csv,Yala,2008,39638.40671222257,5545.593287777432,12.273356249507419,87.72664375049258,Above Expected
KANDY,3921.0,4073.0,3636.0,11629.0,4073.0,3917.0,3626.0,11617.0,4722.0,3125.0,3799.0,3895.0,9186.0,35782.0,2008  Yala.csv,Yala,2008,34553.49234837953,1228.5076516204717,3.433311865240824,96.56668813475918,As Expected
MATALE,5122.0,5402.0,1436.0,11960.0,5374.0,5077.0,1424.0,11874.0,4346.0,3513.0,2629.0,3784.0,10679.0,40409.0,2008  Yala.csv,Yala,2008,37039.398816514105,3369.6011834858946,8.338739348872515,91.66126065112749,Above Expected
NUWARAELIYA,1595.0,454.0,38.0,2087.0,445.0,1563.0,37.0,2045.0,3875.0,3636.0,3636.0,3688.0,1152.0,4250.0,2008  Yala.csv,Yala,2008,12647.022613146075,-8397.022613146075,-197.57700266226058,-97.57700266226058,Below Expected
BADULLA,4431.0,8195.0,121.0,12746.0,8195.0,4428.0,121.0,12744.0,4901.0,4070.0,4070.0,4605.0,10832.0,49877.0,2008  Yala.csv,Yala,2008,46241.927466442336,3635.0725335576644,7.288073728487408,92.7119262715126,Above Expected
